indice_tiempo,tipo_cambio_real_zona_euro
2009-07-18,164.46457396924416
2009-07-19,164.37698829155732
2009-07-20,165.21927988663842
2009-07-21,164.72470803181102
2009-07-22,165.21750915043702
2009-07-23,164.75817195743141
2009-07-24,165.10813192228227
2009-07-25,165.02020351753825
2009-07-26,164.93232193910302
2009-07-27,164.82983018045297
2009-07-28,164.1582104189327
2009-07-29,162.76193406148903
2009-07-30,163.70170038526703
2009-07-31,165.7840224126584
2009-08-01,165.70314738731224
2009-08-02,165.6223118155252
2009-08-03,167.20026530183418
2009-08-04,166.55927887917915
2009-08-05,166.94721079375574
2009-08-06,166.04119195906532
2009-08-07,164.11718527012036
2009-08-08,164.03712338402724
2009-08-09,163.95710055481658
2009-08-10,163.1880987962213
2009-08-11,163.67931316932282
2009-08-12,164.4446479268023
2009-08-13,165.15251111576384
2009-08-14,164.24045420019218
2009-08-15,164.16033217936658
2009-08-16,164.08024924475902
2009-08-17,164.00020537730208
2009-08-18,163.51693673837067
2009-08-19,164.84097276678042
2009-08-20,164.79180902593382
2009-08-21,165.64780687204984
2009-08-22,165.56699829722857
2009-08-23,165.48622914354945
2009-08-24,165.17136223603717
2009-08-25,165.03308221204398
2009-08-26,164.11748894532636
2009-08-27,164.49836804747542
2009-08-28,165.32177303410387
2009-08-29,165.24112350956085
2009-08-30,165.16051332857003
2009-08-31,165.05376022835074
2009-09-01,163.25569297897889
2009-09-02,163.8827920969808
2009-09-03,163.59448528201747
2009-09-04,164.23246186225506
2009-09-05,164.15058886190837
2009-09-06,164.06875667680671
2009-09-07,164.07223762932063
2009-09-08,166.32263995053776
2009-09-09,166.6788429535536
2009-09-10,167.35464908017534
2009-09-11,167.03966252603252
2009-09-12,166.95639008285752
2009-09-13,166.87315915257645
2009-09-14,166.49871515065755
2009-09-15,166.72343453158368
2009-09-16,166.94112807596466
2009-09-17,167.1912517717811
2009-09-18,167.31083956221553
2009-09-19,167.22743193213952
2009-09-20,167.14406588235056
2009-09-21,166.57845781632142
2009-09-22,167.7412009119561
2009-09-23,167.63488619708275
2009-09-24,165.8515538395458
2009-09-25,166.1859353124888
2009-09-26,166.1030884685386
2009-09-27,166.02028292531304
2009-09-28,165.21814666326642
2009-09-29,165.0745952935313
2009-09-30,165.6372869611159
2009-10-01,164.39346406509034
2009-10-02,165.06400677768013
2009-10-03,164.98788954107738
2009-10-04,164.911807405002
2009-10-05,165.3072285586104
2009-10-06,165.61451256690867
2009-10-07,165.03177093945072
2009-10-08,166.30698079186246
2009-10-09,165.0126381390944
2009-10-10,164.9365445905075
2009-10-11,164.8604861315247
2009-10-12,164.78446274596473
2009-10-13,165.85747173638578
2009-10-14,166.99270560278953
2009-10-15,166.60600108235292
2009-10-16,166.29251264374173
2009-10-17,166.21582889676816
2009-10-18,166.13918051156148
2009-10-19,166.73073251402968
2009-10-20,166.25351763177582
2009-10-21,167.58079841150013
2009-10-22,167.23542326854763
2009-10-23,166.99294064610643
2009-10-24,166.91593390537417
2009-10-25,166.83896267535332
2009-10-26,165.22832752496186
2009-10-27,164.23011748523675
2009-10-28,163.4659667766336
2009-10-29,164.6225084166286
2009-10-30,163.4610216727841
2009-10-31,163.38564363304738
2009-11-01,163.33001910318546
2009-11-02,163.61782552381447
2009-11-03,162.64468689160626
2009-11-04,164.26047865249956
2009-11-05,164.3495583291226
2009-11-06,164.29360563516622
2009-11-07,164.2376719902659
2009-11-08,164.1817573879365
2009-11-09,165.62883254841
2009-11-10,165.02142503766032
2009-11-11,164.87874961309714
2009-11-12,163.92865832822469
2009-11-13,164.47905063835597
2009-11-14,164.42305385883205
2009-11-15,164.36707614337314
2009-11-16,164.80575710502092
2009-11-17,163.38565425005805
2009-11-18,164.55465110352782
2009-11-19,163.48350990277632
2009-11-20,162.6087454622415
2009-11-21,162.55338542682682
2009-11-22,162.4980442386981
2009-11-23,163.877027702017
2009-11-24,163.62223691337869
2009-11-25,165.1637664744746
2009-11-26,165.23778181393214
2009-11-27,163.86565505864482
2009-11-28,163.80986710922355
2009-11-29,163.75409815277132
2009-11-30,163.97046516595586
2009-12-01,165.1868356597641
2009-12-02,164.39067597080327
2009-12-03,164.66641132239798
2009-12-04,162.2164903414304
2009-12-05,162.06747276977978
2009-12-06,161.91859209072643
2009-12-07,161.28400080187652
2009-12-08,161.13583984675424
2009-12-09,159.04417605766432
2009-12-10,159.18731518295522
2009-12-11,158.08637607732308
2009-12-12,157.94115256876069
2009-12-13,157.79606246744024
2009-12-14,158.33945011332372
2009-12-15,156.83322073455543
2009-12-16,156.8961388812759
2009-12-17,154.7538442035281
2009-12-18,154.2313845239301
2009-12-19,154.08970234139937
2009-12-20,153.94815031292842
2009-12-21,153.55136766602664
2009-12-22,152.63865306007406
2009-12-23,153.22656742465816
2009-12-24,153.11396930611022
2009-12-25,152.97331361910983
2009-12-26,152.83278714319556
2009-12-27,152.69238975966985
2009-12-28,153.06777201932394
2009-12-29,153.60462418646463
2009-12-30,152.28521939303957
2009-12-31,152.09226834750382
2010-01-01,151.94534773290894
2010-01-02,151.79856904312868
2010-01-03,151.65193214106418
2010-01-04,152.29201318202468
2010-01-05,151.92102376426467
2010-01-06,152.34066370974267
2010-01-07,150.73119059308573
2010-01-08,151.47287049532468
2010-01-09,151.326548216951
2010-01-10,151.18036728540125
2010-01-11,152.1331712660387
2010-01-12,151.92338766651423
2010-01-13,151.91757069849268
2010-01-14,151.57207834903738
2010-01-15,150.27612106257817
2010-01-16,150.1309548400914
2010-01-17,149.98592884768243
2010-01-18,149.91996896671856
2010-01-19,148.9265247163687
2010-01-20,147.01422761376594
2010-01-21,146.97455196969526
2010-01-22,147.33519490704327
2010-01-23,147.19286960923296
2010-01-24,147.05068179717696
2010-01-25,146.7662903214624
2010-01-26,146.42379031814244
2010-01-27,145.6701714677387
2010-01-28,145.0766790603991
2010-01-29,144.58577588866
2010-01-30,144.44610652028226
2010-01-31,144.30657207203987
2010-02-01,144.45163804380806
2010-02-02,144.5527407268701
2010-02-03,143.92716720257962
2010-02-04,142.38187337917824
2010-02-05,140.8416552342879
2010-02-06,140.64262546565772
2010-02-07,140.44387695507388
2010-02-08,140.9715132771196
2010-02-09,141.7505049299721
2010-02-10,141.20411592680472
2010-02-11,140.4468124854006
2010-02-12,139.93196580441978
2010-02-13,139.7342215594256
2010-02-14,139.5367567558458
2010-02-15,139.35166938179086
2010-02-16,140.58963636580398
2010-02-17,138.89571457754874
2010-02-18,138.4961652143026
2010-02-19,138.0561800678808
2010-02-20,137.86108658128995
2010-02-21,137.66626879020578
2010-02-22,137.96450273862817
2010-02-23,136.9233384228295
2010-02-24,136.9320789758141
2010-02-25,136.5416229899522
2010-02-26,137.15510883042822
2010-02-27,136.96128868871259
2010-02-28,136.76774244308191
2010-03-01,135.9081306698384
2010-03-02,136.47457869579296
2010-03-03,137.52198655577092
2010-03-04,136.15819386504646
2010-03-05,136.48942781826497
2010-03-06,136.42380502945682
2010-03-07,136.35821379144699
2010-03-08,136.5730246427055
2010-03-09,136.21283531015402
2010-03-10,136.48639605825244
2010-03-11,136.6760998923146
2010-03-12,137.51550902330348
2010-03-13,137.44939290463608
2010-03-14,137.38330857395516
2010-03-15,136.57481200229358
2010-03-16,137.022862958624
2010-03-17,137.4359343999912
2010-03-18,135.91378516195653
2010-03-19,135.0411126502047
2010-03-20,134.9761861972368
2010-03-21,134.91129096027572
2010-03-22,134.9858648541148
2010-03-23,134.3982854859172
2010-03-24,134.33366809799494
2010-03-25,132.3779306129285
2010-03-26,133.19962163377633
2010-03-27,133.13558055177077
2010-03-28,133.07157026009435
2010-03-29,133.9004365370414
2010-03-30,133.4375546596944
2010-03-31,134.6907988040978
2010-04-01,134.6481187678477
2010-04-02,134.6054522557991
2010-04-03,134.56279926366636
2010-04-04,134.5201597871655
2010-04-05,134.03514156996945
2010-04-06,132.92407702758294
2010-04-07,132.71518541898388
2010-04-08,132.4151822431756
2010-04-09,133.57335470627845
2010-04-10,133.53102875920914
2010-04-11,133.48871622413952
2010-04-12,134.64551026308158
2010-04-13,134.7466042896846
2010-04-14,135.27311683389124
2010-04-15,134.1215136534428
2010-04-16,133.30339823449523
2010-04-17,133.2611578296612
2010-04-18,133.21893080972077
2010-04-19,132.95445960622078
2010-04-20,132.65054012984785
2010-04-21,132.2433765701467
2010-04-22,131.43199341371383
2010-04-23,132.02603346844802
2010-04-24,131.9841978275251
2010-04-25,131.94237544323659
2010-04-26,131.4417394601191
2010-04-27,130.6816737537015
2010-04-28,129.92197479541264
2010-04-29,130.81663309588126
2010-04-30,131.32900528739154
2010-05-01,131.26752475867184
2010-05-02,131.20607301152566
2010-05-03,130.21693099302556
2010-05-04,128.7004078049554
2010-05-05,127.0300442786986
2010-05-06,125.1341433639041
2010-05-07,125.70715798436235
2010-05-08,125.64830927443865
2010-05-09,125.58948811402534
2010-05-10,126.0628547589075
2010-05-11,125.51398459848551
2010-05-12,124.29079196472429
2010-05-13,123.81928490536284
2010-05-14,122.0042068293981
2010-05-15,121.9470916237702
2010-05-16,121.89000315612779
2010-05-17,121.60713576440016
2010-05-18,120.79113474305046
2010-05-19,121.82285182010126
2010-05-20,122.85574218516777
2010-05-21,123.83251380131435
2010-05-22,123.77454268971924
2010-05-23,123.71659871679451
2010-05-24,123.65868186983549
2010-05-25,123.60079213614344
2010-05-26,120.15552360644399
2010-05-27,121.52433538508595
2010-05-28,120.89955869167042
2010-05-29,120.84296061743643
2010-05-30,120.78638903909732
2010-05-31,121.09562696859908
2010-06-01,120.90561306249913
2010-06-02,120.08920522286104
2010-06-03,119.39264680212702
2010-06-04,117.87124681131823
2010-06-05,117.8287558929847
2010-06-06,117.78628029202658
2010-06-07,116.99770423882029
2010-06-08,116.7472576960236
2010-06-09,117.50773705904398
2010-06-10,118.45475412458956
2010-06-11,118.082604021181
2010-06-12,118.0400369115609
2010-06-13,117.99748514678213
2010-06-14,119.62077789017302
2010-06-15,120.72226271188221
2010-06-16,120.49294394671469
2010-06-17,121.13382454607643
2010-06-18,120.80674218588146
2010-06-19,120.76319306295942
2010-06-20,120.7196596388806
2010-06-21,120.67614190798584
2010-06-22,120.09980844860857
2010-06-23,119.75147086865258
2010-06-24,120.61969937986365
2010-06-25,120.94999072180401
2010-06-26,120.90638995980959
2010-06-27,120.86280491527359
2010-06-28,119.73794378308382
2010-06-29,118.9039316709817
2010-06-30,119.50310056600051
2010-07-01,121.56627144699759
2010-07-02,122.10764010081616
2010-07-03,122.03349339041607
2010-07-04,121.95939170369057
2010-07-05,121.91632002744056
2010-07-06,122.69739120496172
2010-07-07,122.85802736255356
2010-07-08,123.04764998543043
2010-07-09,122.97293247830844
2010-07-10,122.89826034146259
2010-07-11,122.8236335473431
2010-07-12,121.94314455160843
2010-07-13,122.90993255769916
2010-07-14,123.17366132331469
2010-07-15,124.58944570374236
2010-07-16,124.90699327433886
2010-07-17,124.83114672903164
2010-07-18,124.75534623957992
2010-07-19,124.78841951479643
2010-07-20,124.36307492680344
2010-07-21,123.38268360375713
2010-07-22,124.10086640168586
2010-07-23,123.88830172231043
2010-07-24,123.81307375113528
2010-07-25,123.73789146020249
2010-07-26,124.58630538806379
2010-07-27,124.50394880992576
2010-07-28,124.55875463236131
2010-07-29,125.52426165532779
2010-07-30,125.19844446323825
2010-07-31,125.1224209417248
2010-08-01,125.08765157401385
2010-08-02,126.09982489776593
2010-08-03,126.4243248941378
2010-08-04,125.59264126883446
2010-08-05,125.95895494714013
2010-08-06,126.827580409787
2010-08-07,126.79233720760176
2010-08-08,126.75710379889593
2010-08-09,126.18767658551693
2010-08-10,125.03043809657724
2010-08-11,122.76673850080131
2010-08-12,122.28193860915688
2010-08-13,121.78091950289014
2010-08-14,121.7470786809295
2010-08-15,121.71324726275098
2010-08-16,121.6794252457414
2010-08-17,122.7907559493067
2010-08-18,122.67614391159168
2010-08-19,122.02552636904022
2010-08-20,121.08915324188456
2010-08-21,121.05550464986419
2010-08-22,121.02186540820848
2010-08-23,120.62868163955622
2010-08-24,120.72509401998647
2010-08-25,120.61188872718564
2010-08-26,121.02397548171507
2010-08-27,121.2474114792448
2010-08-28,121.21371890998348
2010-08-29,121.18003570330737
2010-08-30,120.7209119026084
2010-08-31,120.92548292531328
2010-09-01,121.90275976779304
2010-09-02,121.83491209377607
2010-09-03,122.39642836358084
2010-09-04,122.34485215679814
2010-09-05,122.29329768353443
2010-09-06,122.10642297208693
2010-09-07,120.66745093997244
2010-09-08,120.75673374793527
2010-09-09,120.28673929783724
2010-09-10,120.42550460287993
2010-09-11,120.3747589168305
2010-09-12,120.32403461432988
2010-09-13,121.88910141636649
2010-09-14,123.24120940931282
2010-09-15,123.21101001109066
2010-09-16,123.74270652911731
2010-09-17,123.45050673379907
2010-09-18,123.39848635258488
2010-09-19,123.34648789205879
2010-09-20,123.42386842127708
2010-09-21,124.04523645140073
2010-09-22,126.30920577412444
2010-09-23,125.99527712668224
2010-09-24,127.29007757547902
2010-09-25,127.23643925081386
2010-09-26,127.18282352861648
2010-09-27,127.59597569142583
2010-09-28,128.52482494627765
2010-09-29,128.69895918053152
2010-09-30,128.43948351031318
2010-10-01,129.70799603179466
2010-10-02,129.58608552894356
2010-10-03,129.46428960785423
2010-10-04,128.58665060732216
2010-10-05,129.97673839242745
2010-10-06,130.68899603782668
2010-10-07,130.14446072796358
2010-10-08,129.97513649383757
2010-10-09,129.85297490987304
2010-10-10,129.73092814365756
2010-10-11,129.6089960872756
2010-10-12,128.85853323828965
2010-10-13,129.8016939153919
2010-10-14,130.53183136014223
2010-10-15,129.58187504814808
2010-10-16,129.4600830844233
2010-10-17,129.33840559104738
2010-10-18,129.4618573099169
2010-10-19,127.52256037734104
2010-10-20,129.1921156648925
2010-10-21,128.4701033625808
2010-10-22,128.45981247384523
2010-10-23,128.33907511906412
2010-10-24,128.2184512434213
2010-10-25,128.63585106776722
2010-10-26,127.24215241538117
2010-10-27,127.12255952011343
2010-10-28,127.83361121283177
2010-10-29,127.53009778817191
2010-10-30,127.41023425758284
2010-10-31,127.29048338483857
2010-11-01,127.1876381436203
2010-11-02,128.3781862411605
2010-11-03,128.29688847617302
2010-11-04,129.60072133790177
2010-11-05,128.34108797993656
2010-11-06,128.26482168715856
2010-11-07,128.18860071538808
2010-11-08,127.17970818619257
2010-11-09,126.24270284381784
2010-11-10,125.07956533919737
2010-11-11,124.25394166651523
2010-11-12,124.41070895678308
2010-11-13,124.33677827952793
2010-11-14,124.26289153534805
2010-11-15,123.84516741239334
2010-11-16,122.72748488825044
2010-11-17,123.06384627298151
2010-11-18,123.82702562435877
2010-11-19,124.00780764258616
2010-11-20,123.93411638818516
2010-11-21,123.86046892458315
2010-11-22,123.7868652257576
2010-11-23,121.40218899096158
2010-11-24,121.09453719760559
2010-11-25,121.14689206249132
2010-11-26,120.01274927828042
2010-11-27,119.9414320748998
2010-11-28,119.87015725154578
2010-11-29,118.66315359289877
2010-11-30,118.12020789268897
2010-12-01,118.81734822586424
2010-12-02,119.30077460636578
2010-12-03,120.73384731654913
2010-12-04,120.69167737026044
2010-12-05,120.64952215310043
2010-12-06,119.90398291244972
2010-12-07,119.93421294935101
2010-12-08,119.89232229954024
2010-12-09,119.05477695712784
2010-12-10,119.025350163664
2010-12-11,118.98377696165848
2010-12-12,118.94221828035069
2010-12-13,120.242456532537
2010-12-14,120.51819312055244
2010-12-15,119.1918628324836
2010-12-16,118.81204795224664
2010-12-17,118.04963664761631
2010-12-18,118.00840424305478
2010-12-19,117.96718624015713
2010-12-20,117.61220666640354
2010-12-21,117.49673022813386
2010-12-22,117.18435800614412
2010-12-23,117.55346259042416
2010-12-24,117.51240348965278
2010-12-25,117.47135873001372
2010-12-26,117.43032830649784
2010-12-27,117.75466636373147
2010-12-28,117.57115825143478
2010-12-29,118.01406555886835
2010-12-30,118.53919764200329
2010-12-31,119.3823863784869
2011-01-01,119.31286360121479
2011-01-02,119.24338131079098
2011-01-03,119.22661320669569
2011-01-04,118.5870981847092
2011-01-05,117.30448040839674
2011-01-06,115.85744191114864
2011-01-07,115.1012566468816
2011-01-08,115.03422700145107
2011-01-09,114.96723639098421
2011-01-10,115.02473058356678
2011-01-11,115.19756048538513
2011-01-12,116.12847477597576
2011-01-13,118.42852621701375
2011-01-14,118.3570178461969
2011-01-15,118.28809219610793
2011-01-16,118.21920668512794
2011-01-17,117.68426468160006
2011-01-18,118.38057185112
2011-01-19,119.33848698826573
2011-01-20,119.100908675102
2011-01-21,120.13679370337358
2011-01-22,120.06683159418655
2011-01-23,119.99691022769429
2011-01-24,120.44647606361643
2011-01-25,120.58038111422488
2011-01-26,120.85460159389083
2011-01-27,121.05930844485545
2011-01-28,120.40977152019444
2011-01-29,120.33965044135924
2011-01-30,120.26957019779543
2011-01-31,121.19711765134892
2011-02-01,122.3046354495566
2011-02-02,122.20978986421801
2011-02-03,120.87169942461826
2011-02-04,120.25693438539413
2011-02-05,120.228705786548
2011-02-06,120.20048381396248
2011-02-07,119.95756657142536
2011-02-08,120.94933328946324
2011-02-09,121.28365415512164
2011-02-10,120.59336687011834
2011-02-11,119.71308952962809
2011-02-12,119.68498859059922
2011-02-13,119.65689424786468
2011-02-14,119.41076146577316
2011-02-15,119.64567887936077
2011-02-16,119.8942877397682
2011-02-17,120.26745859434773
2011-02-18,120.92371485952057
2011-02-19,120.89532974347547
2011-02-20,120.86695129043129
2011-02-21,120.97287692005007
2011-02-22,120.78529338705765
2011-02-23,121.53868315663752
2011-02-24,121.91315733327744
2011-02-25,121.64074959670354
2011-02-26,121.6121961669886
2011-02-27,121.58364943978373
2011-02-28,121.88570820089308
2011-03-01,121.9630153480484
2011-03-02,122.46531684848287
2011-03-03,122.95807472054464
2011-03-04,123.29971683174688
2011-03-05,123.24901776724104
2011-03-06,123.19833954945904
2011-03-07,123.14768216982893
2011-03-08,123.09704561978243
2011-03-09,122.45965410591856
2011-03-10,121.63563216098206
2011-03-11,122.03143251847924
2011-03-12,121.98125495418331
2011-03-13,121.93109802217785
2011-03-14,122.87737534826904
2011-03-15,122.87378788508636
2011-03-16,122.05670834231104
2011-03-17,123.22394385347721
2011-03-18,124.51823755303892
2011-03-19,124.46703745039416
2011-03-20,124.4158584004929
2011-03-21,124.98845373885072
2011-03-22,124.84501872454292
2011-03-23,123.99479832252823
2011-03-24,123.94381345054256
2011-03-25,123.89284954280058
2011-03-26,123.84190659068209
2011-03-27,123.79098458557048
2011-03-28,123.468215705727
2011-03-29,123.51778237659107
2011-03-30,123.91813149695379
2011-03-31,124.64772338913963
2011-04-01,124.71332383318705
2011-04-02,124.6297813153753
2011-04-03,124.54629476072823
2011-04-04,124.23523876608208
2011-04-05,124.2832832264028
2011-04-06,125.26640624539722
2011-04-07,124.76737200258164
2011-04-08,125.7600685786278
2011-04-09,125.67582487116884
2011-04-10,125.591637596585
2011-04-11,125.72508439323484
2011-04-12,126.15301562734804
2011-04-13,125.75246178532622
2011-04-14,126.36560410037735
2011-04-15,125.88562689862428
2011-04-16,125.80129908260453
2011-04-17,125.7170277558022
2011-04-18,124.02225205834776
2011-04-19,124.94094139503252
2011-04-20,126.36060198769371
2011-04-21,126.27595599705052
2011-04-22,126.19136670876249
2011-04-23,126.10683408484613
2011-04-24,126.02235808734316
2011-04-25,126.73444780386384
2011-04-26,127.09243844050623
2011-04-27,127.97779928805151
2011-04-28,128.43766067937824
2011-04-29,128.50754753955206
2011-04-30,128.4214633606585
2011-05-01,128.35043874009094
2011-05-02,128.52464478601317
2011-05-03,128.1715657273251
2011-05-04,128.2961667027105
2011-05-05,125.7186269277676
2011-05-06,124.29044594762578
2011-05-07,124.22170602259621
2011-05-08,124.15300411478712
2011-05-09,123.52873798664795
2011-05-10,123.77909620957506
2011-05-11,122.27716481880596
2011-05-12,122.71304451773977
2011-05-13,121.31627586292316
2011-05-14,121.249180828835
2011-05-15,121.18212290224596
2011-05-16,122.0208146671175
2011-05-17,122.11197901343988
2011-05-18,122.47773553012205
2011-05-19,122.84326008061842
2011-05-20,121.90503715926886
2011-05-21,121.83761650556394
2011-05-22,121.77023313944504
2011-05-23,120.33709384495302
2011-05-24,120.73729887464444
2011-05-25,120.67052404887531
2011-05-26,120.66360103632186
2011-05-27,121.86944594428743
2011-05-28,121.80204497461723
2011-05-29,121.73468128164654
2011-05-30,121.82929103473644
2011-05-31,122.68304067548496
2011-06-01,122.71938730503332
2011-06-02,123.54002318355059
2011-06-03,124.61941156181028
2011-06-04,124.55691482513187
2011-06-05,124.49444943061798
2011-06-06,124.21207885661696
2011-06-07,124.88117564518973
2011-06-08,124.0195143938142
2011-06-09,123.29075673432446
2011-06-10,121.74672371887544
2011-06-11,121.6856676374965
2011-06-12,121.6246421757922
2011-06-13,122.12327896597284
2011-06-14,122.75304210768684
2011-06-15,120.12821939708256
2011-06-16,119.78845580686752
2011-06-17,121.06172898501279
2011-06-18,121.00101642905236
2011-06-19,120.9403343204883
2011-06-20,120.87968264405121
2011-06-21,121.70257295151345
2011-06-22,121.78960408039076
2011-06-23,119.86930169480424
2011-06-24,119.88065200085529
2011-06-25,119.82053175596701
2011-06-26,119.76044166143066
2011-06-27,120.4508688919969
2011-06-28,121.19190531742723
2011-06-29,121.94182918742277
2011-06-30,122.59841513835968
2011-07-01,122.44846311676108
2011-07-02,122.35768643196886
2011-07-03,122.26697704411356
2011-07-04,122.48513350284752
2011-07-05,122.0533575854121
2011-07-06,120.57340680514328
2011-07-07,120.82448686397707
2011-07-08,119.87641326565992
2011-07-09,119.78754335987215
2011-07-10,119.69873933743831
2011-07-11,117.81626073183685
2011-07-12,117.56104570049854
2011-07-13,118.6061910129774
2011-07-14,118.76132106896242
2011-07-15,118.48064547168038
2011-07-16,118.3928103128372
2011-07-17,118.30504027024229
2011-07-18,117.8203577878878
2011-07-19,118.72362624844706
2011-07-20,119.04584597456564
2011-07-21,120.39180378447529
2011-07-22,120.21889216327928
2011-07-23,120.1297683621126
2011-07-24,120.04071063252415
2011-07-25,119.96922440484195
2011-07-26,121.01377158980893
2011-07-27,119.6783396664827
2011-07-28,119.33013331992943
2011-07-29,119.8531284534203
2011-07-30,119.76427580973619
2011-07-31,119.67548903660871
2011-08-01,118.5161912227681
2011-08-02,117.994414610796
2011-08-03,119.15979678127094
2011-08-04,117.57726272347332
2011-08-05,118.59261102073076
2011-08-06,118.50795719847996
2011-08-07,118.42336380385242
2011-08-08,117.75113965923796
2011-08-09,117.95108673092838
2011-08-10,117.73430182556784
2011-08-11,117.72343040472455
2011-08-12,117.94219859566395
2011-08-13,117.85800905105526
2011-08-14,117.77387960265908
2011-08-15,119.33690587175266
2011-08-16,119.07765635691635
2011-08-17,119.4045467310326
2011-08-18,118.33310730926048
2011-08-19,119.0606469366739
2011-08-20,118.97565902084936
2011-08-21,118.89073177113087
2011-08-22,118.80586514421371
2011-08-23,119.11467674418728
2011-08-24,119.16090064410535
2011-08-25,118.61819305530548
2011-08-26,119.50297382002256
2011-08-27,119.41767016225556
2011-08-28,119.33242739597769
2011-08-29,119.39419399339742
2011-08-30,118.98900532552942
2011-08-31,118.53439360416624
2011-09-01,118.36088134077015
2011-09-02,117.0717918977167
2011-09-03,117.02609751356708
2011-09-04,116.9804209644288
2011-09-05,116.22746961338552
2011-09-06,115.4318474653028
2011-09-07,115.95260085684136
2011-09-08,114.28885262311495
2011-09-09,112.585269727748
2011-09-10,112.54132648163264
2011-09-11,112.4974003870406
2011-09-12,111.55989421198113
2011-09-13,112.64993027289154
2011-09-14,112.92617992327291
2011-09-15,114.00085797176399
2011-09-16,113.1275088948969
2011-09-17,113.08335400698117
2011-09-18,113.0392163531949
2011-09-19,111.86391552109077
2011-09-20,111.64180328035171
2011-09-21,112.35489596429224
2011-09-22,110.02183198271878
2011-09-23,110.55995557742355
2011-09-24,110.51680283328399
2011-09-25,110.47366693212628
2011-09-26,109.97277081976023
2011-09-27,111.4333847691328
2011-09-28,110.76910714704668
2011-09-29,110.84018307650072
2011-09-30,109.80932920658432
2011-10-01,109.78302109996157
2011-10-02,109.75671929623199
2011-10-03,108.04214764930357
2011-10-04,107.99179117947592
2011-10-05,108.97966289680909
2011-10-06,109.57796243698704
2011-10-07,109.3967106930926
2011-10-08,109.37050144156643
2011-10-09,109.34429846924978
2011-10-10,109.3181017746383
2011-10-11,111.48630227587593
2011-10-12,112.68209442559306
2011-10-13,112.22762961786306
2011-10-14,113.15330101420516
2011-10-15,113.12619175919643
2011-10-16,113.09908899901993
2011-10-17,109.28952868341122
2011-10-18,112.14307980771031
2011-10-19,112.76617424091543
2011-10-20,112.34648092449349
2011-10-21,113.08018435388284
2011-10-22,113.05309261615528
2011-10-23,113.02600736906315
2011-10-24,113.99841907563913
2011-10-25,113.84033321044627
2011-10-26,113.4862216305266
2011-10-27,116.2446644014497
2011-10-28,115.71046261147974
2011-10-29,115.68274071198593
2011-10-30,115.65502545410162
2011-10-31,113.81554319919884
2011-11-01,112.16911769348795
2011-11-02,112.45670955915172
2011-11-03,113.09497188335286
2011-11-04,112.93551585586245
2011-11-05,112.88666015719772
2011-11-06,112.83782559341928
2011-11-07,112.46134410781023
2011-11-08,112.72349696588378
2011-11-09,111.1949675914508
2011-11-10,111.3314437832355
2011-11-11,112.64863658337092
2011-11-12,112.59990498815745
2011-11-13,112.55119447414336
2011-11-14,111.5008918817878
2011-11-15,110.53596776498466
2011-11-16,110.19416735658415
2011-11-17,109.63224552546859
2011-11-18,109.98493183227312
2011-11-19,109.93735255088814
2011-11-20,109.88979385221373
2011-11-21,109.81926905041685
2011-11-22,109.8788207963782
2011-11-23,108.54766495098762
2011-11-24,108.44003573289775
2011-11-25,107.55626712389136
2011-11-26,107.5097384784401
2011-11-27,107.46322996119622
2011-11-28,107.41674156345225
2011-11-29,108.3964189317597
2011-11-30,109.48671046323317
2011-12-01,109.4342374448892
2011-12-02,108.94235937897801
2011-12-03,108.88901241433972
2011-12-04,108.83569157267742
2011-12-05,109.41963955666456
2011-12-06,108.65898808956982
2011-12-07,108.83279446558572
2011-12-08,108.77950115276477
2011-12-09,108.72623393664749
2011-12-10,108.67299280445486
2011-12-11,108.61977774341408
2011-12-12,106.8121814314632
2011-12-13,105.77337796971756
2011-12-14,105.05943465123772
2011-12-15,105.19481080800446
2011-12-16,105.33102926174259
2011-12-17,105.27945069555979
2011-12-18,105.22789738640243
2011-12-19,105.21678446535566
2011-12-20,105.77200192702246
2011-12-21,105.60709935380177
2011-12-22,105.38581598174584
2011-12-23,105.23736648334265
2011-12-24,105.18583378200942
2011-12-25,105.13432631524256
2011-12-26,105.08284407068511
2011-12-27,105.46053325031768
2011-12-28,104.29627619951721
2011-12-29,104.41488729146243
2011-12-30,104.52513021221488
2011-12-31,104.4739462791972
2012-01-01,104.40806985676382
2012-01-02,104.34223497294545
2012-01-03,105.00063938464204
2012-01-04,104.17061266301123
2012-01-05,102.98616638521631
2012-01-06,102.47642046783987
2012-01-07,102.41180359248844
2012-01-08,102.34722746153999
2012-01-09,102.3481965579499
2012-01-10,102.56502015929121
2012-01-11,101.83489276879077
2012-01-12,102.88490318178336
2012-01-13,101.5142429890623
2012-01-14,101.45023281817929
2012-01-15,101.38626300913964
2012-01-16,101.47184619319216
2012-01-17,101.89545998256399
2012-01-18,102.806437163906
2012-01-19,103.41317499230459
2012-01-20,103.39579895286872
2012-01-21,103.33060236010807
2012-01-22,103.26544687729346
2012-01-23,103.95890990292936
2012-01-24,104.10934914074801
2012-01-25,104.44366164377364
2012-01-26,105.05674576704963
2012-01-27,105.15789278992528
2012-01-28,105.0915851025606
2012-01-29,105.0253192257466
2012-01-30,104.60053748281081
2012-01-31,104.12075861499949
2012-02-01,104.92143863673869
2012-02-02,104.5999170520517
2012-02-03,104.46182366845501
2012-02-04,104.42714254288849
2012-02-05,104.39247293138928
